ProductID,ProductName,Brand,Category,CPUBrand,CPUFamily,GPUType,GPUModel,RamCapacity,RamType,StorageCapacity,StorageType,DisplaySize,DisplayResolution,DisplayRefreshRate,OSFamily,DesignWeight,IsAiLaptop,IsAvailable
P0300,Laptop LENOVO LOQ 15ARP10E 83S0004FVN (AMD Ryzen 7 7735HS | RTX 4050 6GB | 15.6 inch FHD IPS | 16GB | 512GB | Win 11 | Xám),Lenovo,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.8,False,True
P0301,Laptop Acer Aspire Lite AL16-51P-55N7 NX.KX0SV.001 (Intel Core i5-1235U | 16GB | 512GB | Intel HD | 16 inch WUXGA | Win 11 | Xám),Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P0302,Laptop ASUS TUF Gaming F16 FX608JH-RV039W (Intel Core i5-13450HX | RTX 5050 |  16GB | 1TB | 16 inch WUXGA | Windows 11 Home | Xám),Asus,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,False,True
P0303,Laptop Gigabyte Gaming A16 CMHH2VN893SH (Intel Core i5-13420H | RTX 4050 6GB | 16GB | 512GB | 16 inch WUXGA 165Hz | Win 11),Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,False,True
P0304,Laptop Lenovo IdeaPad Slim 5 14AKP10 83HX001JVN (AMD Ryzen AI 7 350 | AMD Radeon | 14 inch WUXGA OLED | 32GB | 1TB | Win 11 | Xám),Lenovo,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,True,True
P0305,Laptop Acer Gaming Nitro V 16 ProPanel ANV16-41-R36Y NH.QP1SV.004 (AMD Ryzen™ 7 8845HS |RTX 4050| 16GB | 512GB |  6GB | 16 inch WUXGA 165Hz | Win 11 | Đen),Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.5,False,True
P0306,Laptop ASUS ExpertBook B3 B3405CCA-LY0080W (Intel Core Ultra 7 255H | Intel Graphics | 14 inch WUXGA | 16GB | 512GB | Win 11 | Xám),Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.4,True,True
P0307,Laptop Lenovo V15 G4 IRU 83CC0041VN (Intel Core i5-13420H | 16GB | 512GB | Intel UHD | 15.6 inch FHD IPS | NoOS | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.65,False,True
P0308,Laptop Lenovo IdeaPad Slim 3 82XQ00J0VN (AMD Ryzen 5 7520U | AMD Radeon 610M | 15.6 inch FHD | 16GB | 512GB | Windows 11 Home SL | Xám),Lenovo,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,False,True
P0309,Laptop MSI Katana 15 HX B14WFK-025VN (Intel Core i7-14650HX | RTX 5060 8GB | 15.6 inch QHD 165Hz | 16GB | 512GB | Win11 | Đen),MSI,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.4,True,True
P0310,Laptop Gaming Acer Nitro V 15 ProPanel  ANV15-41-R7AP NH.QPGSV.002 (AMD Ryzen 5 7535HS | RTX 2050 | 16GB | 512GB | 15.6 inch FHD | Win 11 | Đen),Acer,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,False,True
P0311,Laptop HP 240 G10 9H2E5PT (Intel Core i7-1355U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.47,False,True
P0312,Laptop Lenovo ThinkBook 14 G8 IRL 21SG007TVN (Intel Core 7 240H | Intel Graphics | 14 inch WUXGA IPS | 16GB | 512GB | Win 11 | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.36,False,True
P0313,Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 83J3001DVN (AMD Ryzen 7 7735HS | 16GB | 512GB | AMD Radeon | 15.1 WQXGA OLED | Win 11 | Xám),Lenovo,Office,AMD,AMD Ryzen,Integrated,AMD Radeon,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.49,False,True
P0314,Laptop LG Gram 2024 17Z90S-G.AH78A5 (Intel Core Ultra 7 155H | 16GB | 1TB | Intel Arc | 17 inch WQXGA | Win 11 | Đen),Other,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"17.3"" - 18.0""",2K - 3K,Other,Windows,1.35,True,True
P0315,Laptop Lenovo ThinkPad  P14s Gen 5 T 21G2003NVA (Intel Core Ultra 7 155H | RTX 500 Ada | 14.5 inch 3K| 32GB | 512GB | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Dedicated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.61,True,True
P0316,Laptop Asus ROG Zephyrus G16 GU605MV-QR135W (Intel Ultra 9 185H | RTX 4060 8GB |32GB | 1TB |  16 inch 2.5K OLED 240Hz| Win 11 | Xám),Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,1.85,True,True
P0317,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00009VN (Intel Core i7-13620H | 24GB | 512GB | Intel UHD | 14 inch WUXGA IPS | Win 11 | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,24.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.43,False,True
P0318,Laptop ASUS ROG Strix SCAR 18 G835LW-SA193W (Intel Core Ultra 9 Processor 275HX | RTX 5080 | 18 inch 2.5K 240Hz | 32GB | 1TB | Win 11 | Đen),Asus,Gaming,Intel,Intel Core Ultra,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,1024.0,SSD,"17.3"" - 18.0""",2K - 3K,240+,Windows,3.3,True,True
P0319,Laptop MSI Thin A15 B7VE 023VN (Ryzen 5 7535HS | 8GB | 512GB | RTX 4050 GDDR6 | 15.6 inch FHD | Windows 11 Home | Black),MSI,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,8.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,1.86,False,True
P0320,Laptop Asus Zenbook UX333FA-A4016T,Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,256.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.19,False,True
P0321,Laptop ASUS Zenbook 14 UM3406KA-PP590WS (AMD Ryzen AI 7 350 | 32GB | 1TB | 14 inch 3K OLED | AMD Radeon Graphics | Windows 11 Home + Microsoft Office | Đen),Asus,Office,AMD,AMD Ryzen AI,Integrated,AMD Radeon,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.2,True,True
P0322,Laptop Acer Predator Helios 16 PH16-72-95ZM NH.QNZSV.008 (Intel Core i9-14900HX |RTX 4080| 32GB | 2TB | 16 inch 2K | Win 11 | Đen),Acer,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,32.0,DDR5 / LPDDR5,2048.0,SSD,"15.6"" - 16.0""",2K - 3K,240+,Windows,2.7,False,True
P0323,Laptop Lenovo IdeaPad Slim 3 15IRH8 83EM003EVN (Intel Core i7-13620H | 16GB | 512GB | Intel UHD | 15.6 inch FHD | Win 11 | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.62,False,True
P0324,Laptop HP ProBook 440 G11 A74B4PT (Intel Core Ultra 5 125U | 8 GB | 512GB | 14 inch WUXGA | Win 11 | Bạc),HP,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,8.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.39,True,True
P0325,Laptop  Lenovo Legion 5 15IRX10 83LY00HQVN (Intel Core i7-13650HX | RTX 5060 8GB | 15.3 inch WUXGA IPS | 16GB | 512GB | Win 11 | Office | Đen),Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.1,False,True
P0326,Laptop ACER Swift AI SF14-51-75VP NX.J2KSV.001 (Intel Core Ultra 7 258V | Intel Arc Graphics 140V | 14 inch 3K OLED | 32GB | 1TB | Win 11 | Xanh),Acer,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.26,True,True
P0327,Laptop Lenovo ThinkPad P14s Gen 4 21HF0054VA (Intel Core i7-1360P | 32GB | 1 TB | RTX A500 | 14 inch 2.2K | NoOS | Đen),Lenovo,Office,Intel,Intel Core,Dedicated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.38,False,True
P0328,Laptop Lenovo LOQ Essential 15IRX11 83SC003RVN (Intel Core i5-13450HX | RTX 5050 8GB | 15.6 inch FHD | 16GB | 512GB | Win 11 | Xám),Lenovo,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.3,False,True
P0329,Laptop HP 240 G10 9H2E6PT (Intel Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.47,False,True
P0330,Laptop ASUS ExpertBook P1503CVA-I716-63WS (Intel Core i7-13620H | Intel UHD | 15.6 inch FHD | 16GB | 512GB | Win 11 | Office | Xám),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.65,False,True
P0331,Laptop Lenovo ThinkPad T14s Gen 6 21R10001VA (Intel Core Ultra 5 225U | Intet Graphics | 14 inch WUXGA IPS | 16GB | 512GB | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.24,True,True
P0332,Laptop Acer Swift Go SFG14-71-513F NX.KPZSV.003 (Hàng Giá Sốc),Acer,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",2K - 3K,60 - 90,Windows,1.2,False,True
P0333,Laptop HP 250R G9 B93H3AT (Intel Core i5-1334U | 16GB | 512GB | 15.6 inch FHD | Win 11 | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.74,False,True
P0334,Laptop Acer Gaming Nitro ProPanel ANV16S-61-R7KQ NH.QXPSV.001 (AMD Ryzen AI 5 340 | RTX 5060 8GB | 16 inch FHD+ 180Hz | 16GB | 512GB | Win 11 | Đen),Acer,Gaming,AMD,AMD Ryzen AI,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,240+,Windows,2.1,True,True
P0335,Laptop Asus Vivobook 15 X1504ZA-NJ517W (Intel Core i5-1235U | 16GB RAM | 512GB | Intel Iris Xe Graphics),Asus,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR4 / LPDDR4,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.7,False,True
P0336,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20001VN (Intel Core i7-13620H | 16GB | 512GB | Intel UHD | 16 inch WUXGA IPS 60Hz | Win 11 | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.73,False,True
P0337,Laptop Lenovo Yoga Book 9 14IAH10 83KJ001QVN (Intel Core Ultra 9 285H | 32GB | 1TB | Intel Arc 140T | 14 inch 2.8K OLED | Win  | Office | Xanh),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",2K - 3K,120 - 165,Windows,1.219,True,True
P0338,Laptop LENOVO Legion 5 15AHP10 83M0002YVN (AMD Ryzen 7 260 | RTX 5050 8GB GDDR7 | 15.1 inch WQXGA OLED | 16GB | 512GB | Windows 11 Home Single Language | Đen),Lenovo,Gaming,AMD,AMD Ryzen,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,1.9,False,True
P0339,Laptop Lenovo V14 G4 IRU 83A0000TVN (Intel Core i3-1315U | 8GB | 512GB | Intel UHD Graphics | 14 inch FHD | Win 11 | Iron Gray),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.43,False,True
P0340,Laptop Lenovo ThinkPad E16 Gen 3 22AY003UVN (Intel Core Ultra 7 258V | Intel Arc | 16 inch WUXGA IPS | 32GB | 1TB | Win 11 | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,32.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.61,True,True
P0341,Laptop Lenovo ThinkPad P16s Gen3 T 21KS0036VN (Intel Core Ultra 7 155H | RTX 500 Ada | 16 inch WUXGA | 64 GB | 2TB | Win 11 Pro | Đen),Lenovo,Office,Intel,Intel Core Ultra,Dedicated,Intel Arc / Integrated,64.0,DDR5 / LPDDR5,2048.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.82,True,True
P0342,Laptop Dell Inspiron 14 5441 5MNK1 (Snapdragon X Plus X1P-64-100 | 16GB | 512GB | Qualcom Adreno | 14 inch FHD+ | Win 11 | Office 24 | Xám),Dell,Office,Qualcomm,Snapdragon (ARM),Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.53,True,True
P0343,Laptop Asus Vivobook 14 A1407CA-LY008WS (Intel Core Ultra 5 225H | 16GB | 512GB | Intel Arc | 14 inch WUXGA IPS | Win 11 | Office | Bạc),Asus,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.46,True,True
P0344,Laptop Lenovo ThinkPad T14s Gen 5 21LS0060VA (Intel Core Ultra 7 155U | 16GB | 512GB | 14 inch WUXGA | Intel Graphics | NoOS | Đen),Lenovo,Office,Intel,Intel Core Ultra,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.24,True,True
P0345,Laptop Gigabyte GAMING A16 CVHI3VN893SH (Intel Core i7-13620H | RTX 5060 8GB GDDR7 | 16 inch FHD+ | 16GB | 512GB | Windows 11 Home SL | Đen),Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,120 - 165,Windows,2.2,False,True
P0346,Laptop Dell 15 DC15250-i5U165W11SLU-5 (Intel Core i5-1334U | 16GB | 512GB | Intel Graphics | 15.6 inch FHD | Win 11 | Office | Bạc),Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.9,False,True
P0347,Laptop Dell Inspiron 14 5440 N4I7204W1 (Intel Core 7 processor 150U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD+ | Win 11 | Office | Xanh),Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,512.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Windows,1.67,False,True
P0348,Laptop Lenovo IdeaPad Slim 3 16IRH10 83K20004VN (Intel Core i7-13620H | 24GB | 512GB | Intel UHD | 16 inch WUXGA IPS | Win 11 | Xám),Lenovo,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,24.0,DDR5 / LPDDR5,512.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.73,False,True
P0349,Laptop HP 15-fd0306TU A2NL7PA (Intel Core i3-1315U | 8GB | 256GB | Intel Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,8.0,DDR4 / LPDDR4,256.0,SSD,"15.6"" - 16.0""",FHD / FHD+,60 - 90,Windows,1.59,False,True
P0350,Laptop Dell Pro 14 Essential PV14250-PV14250-150U-161TBU (Intel Core 7 processor 150U | 16GB | 1TB | 14 inch | Ubuntu),Dell,Office,Intel,Intel Core,Integrated,Intel Arc / Integrated,16.0,DDR5 / LPDDR5,1024.0,SSD,"13"" - 14.5""",FHD / FHD+,60 - 90,Other,1.56,False,True
P0351,Laptop Gigabyte GAMING A16 CWHI3VNC94SH (Intel Core i7-13620H | RTX 5070 8GB GDDR7 | 16 inch WQXGA | 16GB | 1TB | Windows 11 Home SL | Đen),Gigabyte,Gaming,Intel,Intel Core,Dedicated,Nvidia RTX/GTX,16.0,DDR5 / LPDDR5,1024.0,SSD,"15.6"" - 16.0""",2K - 3K,120 - 165,Windows,2.2,False,True
